tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	10935	0	live	PRDX3	AOP-1, AOP1, HBC189, MER5, PRO1748, SP-22, prx-III	peroxiredoxin 3	thioredoxin-dependent peroxide reductase, mitochondrial|antioxidant protein 1|peroxiredoxin III|protein MER5 homolog	10q26.11	10	NC_000010.11	119167699	119178865	minus	7	604769	
9606	Homo sapiens	5625	0	live	PRODH	HSPOX2, PIG6, POX1, PRODH2, TP53I6, PRODH	proline dehydrogenase 1	proline dehydrogenase 1, mitochondrial|p53-induced gene 6 protein|proline dehydrogenase (oxidase) 1|proline oxidase 2|proline oxidase, mitochondrial|tumor protein p53 inducible protein 6	22q11.21	22	NC_000022.11	18912774	18936553	minus	15	606810	
9606	Homo sapiens	5631	0	live	PRPS1	ARTS, CMTX5, DFN2, DFNX1, PPRibP, PRS-I, PRSI	phosphoribosyl pyrophosphate synthetase 1	ribose-phosphate pyrophosphokinase 1|dJ1070B1.2 (phosphoribosyl pyrophosphate synthetase 1)|deafness 2, perceptive, congenital|deafness, X-linked 2, perceptive, congenital|phosphoribosyl pyrophosphate synthase I|ribose-phosphate diphosphokinase 1	Xq22.3	X	NC_000023.11	107628424	107651026	plus	7	311850	
9606	Homo sapiens	221823	0	live	PRPS1L1	PRPS1, PRPS3, PRPSL, PRS-III	phosphoribosyl pyrophosphate synthetase 1-like 1	ribose-phosphate pyrophosphokinase 3|PRPS1-like 1|phosphoribosyl pyrophosphate synthase 1-like 1|phosphoribosyl pyrophosphate synthase III|phosphoribosylpyrophosphate synthetase subunit III|ribose-phosphate diphosphokinase catalytic chain III|ribose-phosphate pyrophosphokinase III	7p21.1	7	NC_000007.14	18026774	18027863	minus	1	611566	
9606	Homo sapiens	5634	0	live	PRPS2	PRSII	phosphoribosyl pyrophosphate synthetase 2	ribose-phosphate pyrophosphokinase 2|PPRibP synthetase|PRS-II|phosphoribosyl pyrophosphate synthase II|ribose-phosphate diphosphokinase 2|testicular secretory protein Li 41	Xp22.2	X	NC_000023.11	12791355	12824227	plus	7	311860	
9606	Homo sapiens	9791	0	live	PTDSS1	LMHD, PSS1, PSSA	phosphatidylserine synthase 1	phosphatidylserine synthase 1|PSS-1|ptdSer synthase 1|serine-exchange enzyme I	8q22.1	8	NC_000008.11	96261886	96334552	plus	13	612792	
9606	Homo sapiens	81490	0	live	PTDSS2	PSS2	phosphatidylserine synthase 2	phosphatidylserine synthase 2|PSS-2|ptdSer synthase 2|serine-exchange enzyme II	11p15.5	11	NC_000011.10	448264	491399	plus	16	612793	
9606	Homo sapiens	5728	0	live	PTEN	10q23del, BZS, CWS1, DEC, GLM2, MHAM, MMAC11, PTENbeta, TEP1, PTEN	phosphatase and tensin homolog	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN|MMAC1 phosphatase and tensin homolog deleted on chromosome 10|mitochondrial PTENalpha|mitochondrial phosphatase and tensin protein alpha|mutated in multiple advanced cancers 1|phosphatase and tensin-like protein|phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	10q23.31	10	NC_000010.11	87863438	87971930	plus	10	601728	
9606	Homo sapiens	5730	0	live	PTGDS	L-PGDS, LPGDS, PDS, PGD2, PGDS, PGDS2	prostaglandin D2 synthase	prostaglandin-H2 D-isomerase|PGD2 synthase|beta-trace protein|cerebrin-28|glutathione-independent PGD synthase|glutathione-independent PGD synthetase|lipocalin-type prostaglandin D synthase|prostaglandin D synthase|prostaglandin D2 synthase 21kDa (brain)|testis tissue sperm-binding protein Li 63n	9q34.3	9	NC_000009.12	136977504	136981742	plus	7	176803	
9606	Homo sapiens	5742	0	live	PTGS1	COX1, COX3, PCOX1, PES-1, PGG/HS, PGHS-1, PGHS1, PHS1, PTGHS	prostaglandin-endoperoxide synthase 1	prostaglandin G/H synthase 1|PGH synthase 1|cyclooxygenase-1|prostaglandin H2 synthase 1|prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	9q33.2	9	NC_000009.12	122369906	122395703	plus	16	176805	
9606	Homo sapiens	5743	0	live	PTGS2	COX-2, COX2, GRIPGHS, PGG/HS, PGHS-2, PHS-2, hCox-2	prostaglandin-endoperoxide synthase 2	prostaglandin G/H synthase 2|PGH synthase 2|PHS II|cyclooxygenase 2|cyclooxygenase 2b|prostaglandin H2 synthase 2|prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	1q31.1	1	NC_000001.11	186671812	186680427	minus	10	600262	
9606	Homo sapiens	5831	0	live	PYCR1	ARCL2B, ARCL3B, P5C, P5CR, PIG45, PP222, PRO3, PYCR	pyrroline-5-carboxylate reductase 1	pyrroline-5-carboxylate reductase 1, mitochondrial|P5C reductase 1|proliferation-inducing protein 45	17q25.3	17	NC_000017.11	81932384	81937328	minus	9	179035	
9606	Homo sapiens	5834	0	live	PYGB	GPBB	glycogen phosphorylase B	glycogen phosphorylase, brain form|phosphorylase, glycogen; brain	20p11.21	20	NC_000020.11	25248070	25298012	plus	20	138550	
9606	Homo sapiens	5836	0	live	PYGL	GSD6	glycogen phosphorylase L	glycogen phosphorylase, liver form|phosphorylase, glycogen, liver	14q22.1	14	NC_000014.9	50905217	50944530	minus	20	613741	
9606	Homo sapiens	5837	0	live	PYGM		glycogen phosphorylase, muscle associated	glycogen phosphorylase, muscle form|myophosphorylase|phosphorylase, glycogen, muscle	11q13.1	11	NC_000011.10	64746389	64760715	minus	20	608455	
9606	Homo sapiens	64080	0	live	RBKS	RBSK, RK	ribokinase	ribokinase	2p23.2	2	NC_000002.12	27781364	27890396	minus	9	611132	
9606	Homo sapiens	6005	0	live	RHAG	CD241, OHS, OHST, RH2, RH50A, Rh50, Rh50GP, SLC42A1	Rh-associated glycoprotein	ammonium transporter Rh type A|Rh 50 glycoprotein|Rhesus associated polypeptide, 50-KD|Rhesus blood group-associated glycoprotein|erythrocyte membrane glycoprotein Rh50|erythrocyte plasma membrane 50 kDa glycoprotein|rh family type A glycoprotein|rh type A glycoprotein|rhesus blood group family type A glycoprotein|rhesus blood group-associated ammonia channel|truncated Rh-associated glycoprotein	6p12.3	6	NC_000006.12	49605175	49636874	minus	11	180297	
9606	Homo sapiens	57127	0	live	RHBG	SLC42A2	Rh family B glycoprotein (gene/pseudogene)	ammonium transporter Rh type B|Rh family, B glycoprotein|Rhesus blood group, B glycoprotein	1q22	1	NC_000001.11	156366044	156385221	plus	15	607079	
9606	Homo sapiens	22934	0	live	RPIA	RPID, RPIA	ribose 5-phosphate isomerase A	ribose-5-phosphate isomerase|phosphoriboisomerase|ribose 5-phosphate epimerase	2p11.2	2	NC_000002.12	88691658	88750935	plus	9	180430	
9606	Homo sapiens	1757	0	live	SARDH	BPR-2, DMGDHL1, SAR, SARD, SDH	sarcosine dehydrogenase	sarcosine dehydrogenase, mitochondrial|dimethylglycine dehydrogenase-like 1	9q34.2	9	NC_000009.12	133663074	133739958	minus	25	604455	
9606	Homo sapiens	6389	0	live	SDHA	CMD1GG, FP, PGL5, SDH1, SDH2, SDHF	succinate dehydrogenase complex flavoprotein subunit A	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial|flavoprotein subunit of complex II|succinate dehydrogenase complex, subunit A, flavoprotein (Fp)	5p15.33	5	NC_000005.10	218223	264816	plus	16	600857	
9606	Homo sapiens	6390	0	live	SDHB	CWS2, IP, PGL4, SDH, SDH1, SDH2, SDHIP	succinate dehydrogenase complex iron sulfur subunit B	succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial|iron-sulfur subunit of complex II|succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	1p36.13	1	NC_000001.11	17018722	17054170	minus	8	185470	
9606	Homo sapiens	6391	0	live	SDHC	CYB560, CYBL, PGL3, QPS1, SDH3	succinate dehydrogenase complex subunit C	succinate dehydrogenase cytochrome b560 subunit, mitochondrial|cytochrome B large subunit of complex II|integral membrane protein CII-3b|large subunit of cytochrome b|succinate dehydrgenase cytochrome b|succinate dehydrogenase 3, integral membrane subunit|succinate dehydrogenase complex subunit C integral membrane protein 15kDa|succinate dehydrogenase complex, subunit C, integral membrane protein, 15kD|succinate-ubiquinone oxidoreductase cytochrome B large subunit	1q23.3	1	NC_000001.11	161314376	161364751	plus	7	602413	
9606	Homo sapiens	6392	0	live	SDHD	CBT1, CII-4, CWS3, PGL, PGL1, QPs3, SDH4, cybS	succinate dehydrogenase complex subunit D	succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial|succinate dehydrogenase complex subunit D integral membrane protein|succinate-ubiquinone oxidoreductase cytochrome b small subunit|succinate-ubiquinone reductase membrane anchor subunit	11q23.1	11	NC_000011.10	112086824	112095801	plus	6	602690	
9606	Homo sapiens	6470	0	live	SHMT1	CSHMT, SHMT	serine hydroxymethyltransferase 1	serine hydroxymethyltransferase, cytosolic|cytoplasmic serine hydroxymethyltransferase|glycine hydroxymethyltransferase|serine hydroxymethyltransferase 1 (soluble)|serine methylase	17p11.2	17	NC_000017.11	18327860	18363563	minus	14	182144	
9606	Homo sapiens	6561	0	live	SLC13A1	NAS1, NaSi-1	solute carrier family 13 member 1	solute carrier family 13 member 1|Na(+)/sulfate cotransporter|renal sodium/sulfate cotransporter|solute carrier family 13 (sodium/sulfate symporters), member 1|solute carrier family 13 (sodium/sulphate symporters), member 1	7q31.32	7	NC_000007.14	123113490	123201836	minus	22	606193	
9606	Homo sapiens	9058	0	live	SLC13A2	NADC1, NaCT, NaDC-1, SDCT1	solute carrier family 13 member 2	solute carrier family 13 member 2|Na(+)-coupled citrate transporter|Na(+)/dicarboxylate cotransporter 1|renal sodium/dicarboxylate cotransporter|solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2	17q11.2	17	NC_000017.11	28473358	28497781	plus	14	604148	
9606	Homo sapiens	64849	0	live	SLC13A3	NADC3, SDCT2	solute carrier family 13 member 3	solute carrier family 13 member 3|Na(+)/dicarboxylate cotransporter 3|hNaDC3|naDC-3|sodium-dependent high affinity dicarboxylate transporter 3	20q13.12	20	NC_000020.11	46557823	46684485	minus	15	606411	
9606	Homo sapiens	26266	0	live	SLC13A4	NAS2, SUT-1, SUT1	solute carrier family 13 member 4	solute carrier family 13 member 4|Na(+)/sulfate cotransporter SUT-1|solute carrier family 13 (sodium/sulfate symporter), member 4|solute carrier family 13 (sodium/sulfate symporters), member 4|solute carrier family 13 (sodium/sulphate symporters), member 4|sulphate transporter 1	7q33	7	NC_000007.14	135681237	135728204	minus	17	604309	
9606	Homo sapiens	284111	0	live	SLC13A5	EIEE25, NACT, mIndy	solute carrier family 13 member 5	solute carrier family 13 member 5|Na(+)/citrate cotransporter|Na+-coupled citrate transporter protein|sodium-dependent dicarboxylate transporter|solute carrier family 13 (sodium-dependent citrate transporter), member 5	17p13.1	17	NC_000017.11	6684713	6713421	minus	12	608305	
9606	Homo sapiens	6563	0	live	SLC14A1	HUT11, HsT1341, JK, RACH1, RACH2, UT-B1, UT1, UTE	solute carrier family 14 member 1 (Kidd blood group)	urea transporter 1|Kidd blood group|SLC14A1 JK|solute carrier family 14 (urea transporter), member 1 (Kidd blood group)|urea transporter JK glycoprotein|urea transporter, erythrocyte|urea transporter-B1	18q12.3	18	NC_000018.10	45724123	45752520	plus	13	613868	
9606	Homo sapiens	8170	0	live	SLC14A2	HUT2, UT-A2, UT2, UTA, UTR, hUT-A6	solute carrier family 14 member 2	urea transporter 2|solute carrier family 14 (urea transporter), member 2|urea transporter, kidney	18q12.3	18	NC_000018.10	45196357	45683686	plus	23	601611	
9606	Homo sapiens	6566	0	live	SLC16A1	HHF7, MCT, MCT1, MCT1D	solute carrier family 16 member 1	monocarboxylate transporter 1|MCT 1|solute carrier family 16 (monocarboxylate transporter), member 1|solute carrier family 16 (monocarboxylic acid transporters), member 1|solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	1p13.2	1	NC_000001.11	112911847	112956353	minus	7	600682	
9606	Homo sapiens	117247	0	live	SLC16A10	MCT10, PRO0813, TAT1	solute carrier family 16 member 10	monocarboxylate transporter 10|MCT 10|T-type amino acid transporter 1|aromatic amino acid transporter 1|solute carrier family 16 (aromatic amino acid transporter), member 10|solute carrier family 16 (monocarboxylic acid transporters), member 10|solute carrier family 16, member 10 (aromatic amino acid transporter)	6q21	6	NC_000006.12	111087503	111227125	plus	10	607550	
9606	Homo sapiens	9123	0	live	SLC16A3	MCT 3, MCT 4, MCT-3, MCT-4, MCT3, MCT4	solute carrier family 16 member 3	monocarboxylate transporter 4|monocarboxylate transporter 3|solute carrier family 16 (monocarboxylate transporter), member 3|solute carrier family 16 (monocarboxylic acid transporters), member 3|solute carrier family 16, member 3 (monocarboxylic acid transporter 4)	17q25.3	17	NC_000017.11	82228406	82239499	plus	9	603877	
9606	Homo sapiens	9194	0	live	SLC16A7	MCT2	solute carrier family 16 member 7	monocarboxylate transporter 2|solute carrier family 16 (monocarboxylate transporter), member 7|solute carrier family 16, member 7 (monocarboxylic acid transporter 2)	12q14.1	12	NC_000012.12	59595934	59789855	plus	14	603654	
9606	Homo sapiens	6571	0	live	SLC18A2	SVAT, SVMT, VAT2, VMAT2	solute carrier family 18 member A2	synaptic vesicular amine transporter|monoamine neurotransmitter transporter|monoamine transporter|solute carrier family 18 (vesicular monoamine transporter), member 2|solute carrier family 18 (vesicular monoamine), member 2|solute carrier family 18 member 2|vesicle monoamine transporter type 2|vesicle monoamine/H+ antiporter|vesicular amine transporter 2	10q25.3	10	NC_000010.11	117241073	117279430	plus	16	193001	
9606	Homo sapiens	6573	0	live	SLC19A1	CHMD, FOLT, IFC1, REFC, RFC1	solute carrier family 19 member 1	folate transporter 1|IFC-1|RFC|intestinal folate carrier 1|placental folate transporter|reduced folate carrier 1|reduced folate carrier protein|solute carrier family 19 (folate transporter), member 1	21q22.3	21	NC_000021.9	45502517	45563143	minus	17	600424	
9606	Homo sapiens	6505	0	live	SLC1A1	DCBXA, EAAC1, EAAT3, SCZD18	solute carrier family 1 member 1	excitatory amino acid transporter 3|excitatory amino acid carrier 1|neuronal and epithelial glutamate transporter|sodium-dependent glutamate/aspartate transporter 3|solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	9p24.2	9	NC_000009.12	4490427	4587469	plus	14	133550	
9606	Homo sapiens	6510	0	live	SLC1A5	AAAT, ASCT2, ATBO, M7V1, M7VS1, R16, RDRC	solute carrier family 1 member 5	neutral amino acid transporter B(0)|ATB(0)|RD114 virus receptor|RD114/simian type D retrovirus receptor|baboon M7 virus receptor|neutral amino acid transporter B|sodium-dependent neutral amino acid transporter type 2|solute carrier family 1 (neutral amino acid transporter), member 5	19q13.32	19	NC_000019.10	46759685	46788622	minus	11	109190	
9606	Homo sapiens	6582	0	live	SLC22A2	OCT2	solute carrier family 22 member 2	solute carrier family 22 member 2|organic cation transporter 2|solute carrier family 22 (organic cation transporter), member 2	6q25.3	6	NC_000006.12	160216762	160258931	minus	11	602608	
9606	Homo sapiens	6583	0	live	SLC22A4	DFNB60, OCTN1	solute carrier family 22 member 4	solute carrier family 22 member 4|ET transporter|deafness, autosomal recessive 60|ergothioneine transporter|integral membrane transport protein|organic cation/carnitine transporter 1|solute carrier family 22 (organic cation/ergothioneine transporter), member 4|solute carrier family 22 (organic cation/zwitterion transporter), member 4	5q31.1	5	NC_000005.10	132294384	132344206	plus	11	604190	
9606	Homo sapiens	6584	0	live	SLC22A5	CDSP, OCTN2	solute carrier family 22 member 5	solute carrier family 22 member 5|high-affinity sodium dependent carnitine cotransporter|organic cation/carnitine transporter 2	5q31.1	5	NC_000005.10	132369704	132395614	plus	11	603377	
9606	Homo sapiens	9962	0	live	SLC23A2	NBTL1, SLC23A1, SVCT2, YSPL2, hSVCT2	solute carrier family 23 member 2	solute carrier family 23 member 2|Na(+)/L-ascorbic acid transporter 2|nucleobase transporter-like 1 protein|sodium-dependent vitamin C transporter-2|solute carrier family 23 (ascorbic acid transporter), member 2|solute carrier family 23 (nucleobase transporters), member 1|solute carrier family 23 (nucleobase transporters), member 2|testicular secretory protein Li 48|yolk sac permease-like molecule 2	20p13	20	NC_000020.11	4852356	5010293	minus	22	603791	
9606	Homo sapiens	1468	0	live	SLC25A10	DIC	solute carrier family 25 member 10	mitochondrial dicarboxylate carrier|dicarboxylate ion carrier|solute carrier family 25 (mitochondrial carrier; dicarboxylate transporter), member 10	17q25.3	17	NC_000017.11	81712236	81721016	plus	12	606794	
9606	Homo sapiens	10166	0	live	SLC25A15	D13S327, HHH, ORC1, ORNT1	solute carrier family 25 member 15	mitochondrial ornithine transporter 1|ornithine transporter 1|solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15	13q14.11	13	NC_000013.11	40789411	40812460	plus	7	603861	
9606	Homo sapiens	8034	0	live	SLC25A16	D10S105E, GDA, GDC, HGT.1, ML7, hML7	solute carrier family 25 member 16	graves disease carrier protein|mitochondrial solute carrier protein homolog|solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16	10q21.3	10	NC_000010.11	68479961	68527523	minus	12	139080	
9606	Homo sapiens	788	0	live	SLC25A20	CAC, CACT	solute carrier family 25 member 20	mitochondrial carnitine/acylcarnitine carrier protein|solute carrier family 25 (carnitine/acylcarnitine translocase), member 20	3p21.31	3	NC_000003.12	48856923	48898993	minus	9	613698	
9606	Homo sapiens	89874	0	live	SLC25A21	ODC, ODC1	solute carrier family 25 member 21	mitochondrial 2-oxodicarboxylate carrier|oxodicarboxylate carrier|solute carrier family 25 (mitochondrial oxoadipate carrier), member 21|solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21	14q13.3	14	NC_000014.9	36677921	37172660	minus	13	607571	
9606	Homo sapiens	291	0	live	SLC25A4	AAC1, ANT, ANT 1, ANT1, MTDPS12, MTDPS12A, PEO2, PEO3, PEOA2, T1	solute carrier family 25 member 4	ADP/ATP translocase 1|ADP,ATP carrier protein 1|ADP,ATP carrier protein, heart/skeletal muscle|adenine nucleotide translocator 1 (skeletal muscle)|heart/skeletal muscle ATP/ADP translocator|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4	4q35.1	4	NC_000004.12	185143263	185150384	plus	4	103220	
9606	Homo sapiens	292	0	live	SLC25A5	2F1, AAC2, ANT2, T2, T3	solute carrier family 25 member 5	ADP/ATP translocase 2|ADP,ATP carrier protein, fibroblast isoform|adenine nucleotide translocator 2 (fibroblast)|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5	Xq24	X	NC_000023.11	119468400	119471396	plus	4	300150	
9606	Homo sapiens	293	0	live	SLC25A6	AAC3, ANT, ANT 2, ANT 3, ANT3, ANT3Y	solute carrier family 25 member 6	ADP/ATP translocase 3|ADP,ATP carrier protein|ADP,ATP carrier protein 3|ADP,ATP carrier protein, liver|ADP/ATP translocator of liver|adenine nucleotide translocator 3|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6	Xp22.33 and Yp11.2	X	NC_000023.11	1386152	1392146	minus	4	300151,403000	
9606	Homo sapiens	293	0	live	SLC25A6	AAC3, ANT, ANT 2, ANT 3, ANT3, ANT3Y	solute carrier family 25 member 6	ADP/ATP translocase 3|ADP,ATP carrier protein|ADP,ATP carrier protein 3|ADP,ATP carrier protein, liver|ADP/ATP translocator of liver|adenine nucleotide translocator 3|solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6	Xp22.33 and Yp11.2	Y	NC_000024.10	1386152	1392146	minus	4	300151,403000	
9606	Homo sapiens	10861	0	live	SLC26A1	CAON, EDM4, SAT-1, SAT1	solute carrier family 26 member 1	sulfate anion transporter 1|solute carrier family 26 (anion exchanger), member 1|solute carrier family 26 (sulfate transporter), member 1|sulfate anion tranporter AT1|sulfate/anion transporter SAT-1 protein	4p16.3	4	NC_000004.12	979073	993440	minus	5	610130	
9606	Homo sapiens	284129	0	live	SLC26A11		solute carrier family 26 member 11	sodium-independent sulfate anion transporter|solute carrier family 26 (anion exchanger), member 11	17q25.3	17	NC_000017.11	80220287	80253509	plus	20	610117	
9606	Homo sapiens	1836	0	live	SLC26A2	D5S1708, DTD, DTDST, EDM4, MST153, MSTP157	solute carrier family 26 member 2	sulfate transporter|diastrophic dysplasia protein|solute carrier family 26 (anion exchanger), member 2|solute carrier family 26 (sulfate transporter), member 2|sulfate anion transporter 1	5q32	5	NC_000005.10	149960729	149987400	plus	4	606718	
9606	Homo sapiens	1811	0	live	SLC26A3	CLD, DRA	solute carrier family 26 member 3	chloride anion exchanger|down-regulated in adenoma protein|solute carrier family 26 (anion exchanger), member 3	7q22.3-q31.1	7	NC_000007.14	107765467	107803233	minus	21	126650	
9606	Homo sapiens	65010	0	live	SLC26A6		solute carrier family 26 member 6	solute carrier family 26 member 6|anion exchange transporter|anion transporter 1|pendrin L1|solute carrier family 26 (anion exchanger), member 6|sulfate anion transporter	3p21.31	3	NC_000003.12	48625723	48635493	minus	21	610068	
9606	Homo sapiens	115111	0	live	SLC26A7	SUT2	solute carrier family 26 member 7	anion exchange transporter|solute carrier family 26 (anion exchanger), member 7|sulfate anion transporter	8q21.3	8	NC_000008.11	91209494	91398155	plus	22	608479	
9606	Homo sapiens	116369	0	live	SLC26A8	SPGF3, TAT1	solute carrier family 26 member 8	testis anion transporter 1|anion transporter/exchanger-8|solute carrier family 26 (anion exchanger), member 8	6p21.31	6	NC_000006.12	35943514	36024855	minus	22	608480	
9606	Homo sapiens	115019	0	live	SLC26A9		solute carrier family 26 member 9	solute carrier family 26 member 9|anion transporter/exchanger protein 9|anion transporter/exchanger-9|solute carrier family 26 (anion exchanger), member 9	1q32.1	1	NC_000001.11	205913048	205943472	minus	21	608481	
9606	Homo sapiens	376497	0	live	SLC27A1	ACSVL5, FATP, FATP-1, FATP1	solute carrier family 27 member 1	long-chain fatty acid transport protein 1|fatty acid transport protein 1|solute carrier family 27 (fatty acid transporter), member 1	19p13.11	19	NC_000019.10	17468745	17506169	plus	16	600691	
9606	Homo sapiens	11000	0	live	SLC27A3	ACSVL3, FATP3, VLCS-3	solute carrier family 27 member 3	long-chain fatty acid transport protein 3|solute carrier family 27 (fatty acid transporter), member 3|very long-chain acyl-CoA synthetase homolog 3	1q21.3	1	NC_000001.11	153774989	153780157	plus	10	604193	
9606	Homo sapiens	10999	0	live	SLC27A4	ACSVL4, FATP4, IPS	solute carrier family 27 member 4	long-chain fatty acid transport protein 4|solute carrier family 27 (fatty acid transporter), member 4	9q34.11	9	NC_000009.12	128340517	128361470	plus	14	604194	
9606	Homo sapiens	10998	0	live	SLC27A5	ACSB, ACSVL6, BACS, BAL, FACVL3, FATP-5, FATP5, VLACSR, VLCS-H2, VLCSH2	solute carrier family 27 member 5	bile acyl-CoA synthetase|BA-CoA ligase|VLACS-related|bile acid-CoA ligase|cholate--CoA ligase|fatty acid transport protein 5|fatty-acid-Coenzyme A ligase, very long-chain 3|solute carrier family 27 (fatty acid transporter), member 5|very long-chain acyl-CoA synthetase homolog 2|very long-chain acyl-CoA synthetase-related protein	19q13.43	19	NC_000019.10	58498333	58512065	minus	11	603314	
9606	Homo sapiens	9154	0	live	SLC28A1	CNT1, HCNT1	solute carrier family 28 member 1	sodium/nucleoside cotransporter 1|Na(+)/nucleoside cotransporter 1|concentrative nucleoside transporter 1|sodium-coupled nucleoside transporter 1|solute carrier family 28 (concentrative nucleoside transporter), member 1|solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	15q25.3	15	NC_000015.10	84884351	84975649	plus	29	606207	
9606	Homo sapiens	9153	0	live	SLC28A2	CNT2, HCNT2, HsT17153, SPNT1	solute carrier family 28 member 2	sodium/nucleoside cotransporter 2|CNT 2|Na(+)/nucleoside cotransporter 2|SPNT|concentrative nucleoside transporter 2|sodium-coupled nucleoside transporter 2|sodium/purine nucleoside co-transporter|solute carrier family 28 (concentrative nucleoside transporter), member 2|solute carrier family 28 (sodium-coupled nucleoside transporter), member 2	15q21.1	15	NC_000015.10	45252230	45275934	plus	18	606208	
9606	Homo sapiens	64078	0	live	SLC28A3	CNT3	solute carrier family 28 member 3	solute carrier family 28 member 3|concentrative Na(+)-nucleoside cotransporter 3|concentrative Na+-nucleoside cotransporter|solute carrier family 28 (concentrative nucleoside transporter), member 3|solute carrier family 28 (sodium-coupled nucleoside transporter), member 3	9q21.32-q21.33	9	NC_000009.12	84273123	84368634	minus	22	608269	
9606	Homo sapiens	2030	0	live	SLC29A1	ENT1	solute carrier family 29 member 1 (Augustine blood group)	equilibrative nucleoside transporter 1|equilibrative nitrobenzylmercaptopurine riboside (NBMPR)-sensitive nucleoside transporter|nucleoside transporter, es-type|solute carrier family 29 (equilibrative nucleoside transporter), member 1|solute carrier family 29 (nucleoside transporters), member 1	6p21.1	6	NC_000006.12	44219505	44234151	plus	18	602193	
9606	Homo sapiens	3177	0	live	SLC29A2	DER12, ENT2, HNP36	solute carrier family 29 member 2	equilibrative nucleoside transporter 2|36 kDa nucleolar protein HNP36|delayed-early response protein 12|equilibrative NBMPR-insensitive nucleoside transporter|equilibrative nitrobenzylmercaptopurine riboside-insensitive nucleoside transporter|hydrophobic nucleolar protein, 36 kDa|hydrophobic nucleolar protein, 36kD|nucleoside transporter, ei-type|solute carrier family 29 (equilibrative nucleoside transporter), member 2|solute carrier family 29 (nucleoside transporters), member 2	11q13.2	11	NC_000011.10	66362521	66372476	minus	15	602110	
9606	Homo sapiens	66035	0	live	SLC2A11	GLUT10, GLUT11	solute carrier family 2 member 11	solute carrier family 2, facilitated glucose transporter member 11|facilitative glucose transporter GLUT11|glucose transporter protein 10|glucose transporter protein 11|glucose transporter type 10|glucose transporter type 11|glucose transporter-like protein XI|solute carrier family 2 (facilitated glucose transporter), member 11	22q11.23	22	NC_000022.11	23856703	23886112	plus	14	610367	
9606	Homo sapiens	144195	0	live	SLC2A14	GLUT14, SLC2A3P3	solute carrier family 2 member 14	solute carrier family 2, facilitated glucose transporter member 14|glucose transporter type 14|solute carrier family 2 (facilitated glucose transporter), member 14|solute carrier family 2 (facilitated glucose transporter), member 3 pseudogene 3	12p13.31	12	NC_000012.12	7812512	7891196	minus	21	611039	
9606	Homo sapiens	6514	0	live	SLC2A2	GLUT2	solute carrier family 2 member 2	solute carrier family 2, facilitated glucose transporter member 2|glucose transporter type 2, liver|solute carrier family 2 (facilitated glucose transporter), member 2	3q26.2	3	NC_000003.12	170996341	171026979	minus	12	138160	
9606	Homo sapiens	6515	0	live	SLC2A3	GLUT3	solute carrier family 2 member 3	solute carrier family 2, facilitated glucose transporter member 3|GLUT-3|glucose transporter type 3, brain|solute carrier family 2 (facilitated glucose transporter), member 3	12p13.31	12	NC_000012.12	7919228	7936296	minus	10	138170	
9606	Homo sapiens	6518	0	live	SLC2A5	GLUT-5, GLUT5	solute carrier family 2 member 5	solute carrier family 2, facilitated glucose transporter member 5|glucose transporter type 5, small intestine|glucose transporter-like protein 5|solute carrier family 2 (facilitated glucose/fructose transporter), member 5|testicular tissue protein Li 81	1p36.23	1	NC_000001.11	9036941	9093407	minus	20	138230	
9606	Homo sapiens	11182	0	live	SLC2A6	GLUT6, GLUT9, HSA011372	solute carrier family 2 member 6	solute carrier family 2, facilitated glucose transporter member 6|GLUT-6|GLUT-9|glucose transporter type 6|glucose transporter type 9|solute carrier family 2 (facilitated glucose transporter), member 6	9q34.2	9	NC_000009.12	133471094	133479154	minus	11	606813	
